date,debit_inn,credit_inn,amount,purpose,txn_risk_score,txn_anomaly_flag
2021-05-18,d877722ca4e40f98,41face6c4b94dd88,316800.0,оплата по счету № 177 от 30.04.21г услуги физ.охраны за апрель 21г сумма 316800-00 без налога (ндс),0.9999980058502028,1
2021-05-18,d877722ca4e40f98,8d9e0be733f77f1c,465.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №31 (155000 rur ) от 18/05/21. без ндс,0.9999980058502028,1
2021-05-18,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №153 (316800 rur ) от 18/05/21. без ндс,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,8d9e0be733f77f1c,7437.43,отпускные по реестру №9 от date_f5e8ddb0295d в соответствии с договором 50356798 от date_eb8c294d74c6,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,40149916b115417d,15612.94,оплата по договору № 1086 по inn_d3b9c645e361 от 30.04.21г сумма 15612-94 в т.ч. ндс (20%) 2602-16,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,eed8b1f54ed4366c,20790.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс 70% за май 2021г по с/ф 18862-080-02 от 30.045.21г сумма 20790-00 в т.ч. ндс (20%) 3465-00,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,1d83fd5f5fefc19f,99401.87,оплата по договору № 3510 от date_f300508e7393 теплоэнергия по с/ф тэ000007164 от 30.04.21 г за апрель 21г сумма 99401-87 в т.ч. ндс (20%) 16566-98,0.9999980058502028,1
2021-05-11,7ad54077510c09e4,d877722ca4e40f98,200000.0,оплата по договору займа №2-си/260121 сумма 200000-00 без налога (ндс),0.9999980058502028,1
2021-05-12,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №151 (1000000 rur ) от 12/05/21. без ндс,0.9999980058502028,1
2021-05-12,d877722ca4e40f98,8d9e0be733f77f1c,30.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №29 (10000 rur ) от 12/05/21. без ндс,0.9999980058502028,1
2021-05-12,d877722ca4e40f98,8d9e0be733f77f1c,1440.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №27 (480000 rur ) от 12/05/21. без ндс,0.9999980058502028,1
2021-05-12,d877722ca4e40f98,8d9e0be733f77f1c,1530.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №28 (510000 rur ) от 12/05/21. без ндс,0.9999980058502028,1
2021-05-12,d877722ca4e40f98,032f0b4d2498f263,1000000.0,частичный возврат займа по договору №1 от date_1621fe873e05 сумма 1000000-00 без налога (ндс),0.9999980058502028,1
2021-05-12,8d9e0be733f77f1c,d877722ca4e40f98,10000.0,"<si>прием ден. нал. через ус 077008 date_c37779dfbcb4 09:02:39 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-05-12,8d9e0be733f77f1c,d877722ca4e40f98,480000.0,"<si>прием ден. нал. через ус 60007270 date_c37779dfbcb4 08:51:52 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-05-12,8d9e0be733f77f1c,d877722ca4e40f98,510000.0,"<si>прием ден. нал. через ус 60007270 date_c37779dfbcb4 09:01:40 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-05-13,d877722ca4e40f98,80799e1a6646b6dc,58.0,"налог на доходы физических лиц за апрель 2021 года ,больничный",0.9999980058502028,1
2021-05-13,d877722ca4e40f98,8d9e0be733f77f1c,389.72,пособие по временной нетрудоспособности (больничные) по реестру №10 от date_4a9a6fb2b732 в соответствии с договором 50356798 от date_eb8c294d74c6,0.9999980058502028,1
2021-05-17,d877722ca4e40f98,8d9e0be733f77f1c,435.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №30 (145000 rur ) от 17/05/21. без ндс,0.9999980058502028,1
2021-05-17,8d9e0be733f77f1c,d877722ca4e40f98,145000.0,"<si>прием ден. нал. через ус 60007270 date_1f7d421a4ce2 09:22:48 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-05-31,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №161 (72054.79 rur ) от 31/05/21. без ндс,0.9999980058502028,1
2021-05-31,d877722ca4e40f98,80799e1a6646b6dc,58.0,налог на доходы физических лиц за май 2021 года,0.9999980058502028,1
2021-05-31,d877722ca4e40f98,8d9e0be733f77f1c,210.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №33 (70000 rur ) от 31/05/21. без ндс,0.9999980058502028,1
2021-06-08,d877722ca4e40f98,8d9e0be733f77f1c,74.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: документ(ы):; от 08/06/21 №№: 172 (9909.59 rur ), 170 (6",0.9999980058502028,1
2021-06-08,d877722ca4e40f98,40149916b115417d,9909.59,оплата по договору № 1086 по inn_28d21f947336 от 31.05.21г сумма 9909-59 в т.ч. ндс (20%) 1651-60,0.9999980058502028,1
2021-06-08,d877722ca4e40f98,eed8b1f54ed4366c,15660.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс 70% за июнь 2021г по с/ф 27540-080-02 от 31.05.21г сумма 15660-00 в т.ч. ндс (20%) 2610-00,0.9999980058502028,1
2021-06-08,d877722ca4e40f98,1d83fd5f5fefc19f,68974.92,оплата по договору № 3510 от date_f300508e7393 теплоэнергия по с/ф тэ000009092 от 31.05.21 г за май 21г сумма 68974-92 в т.ч. ндс (20%) 11495-82,0.9999980058502028,1
2021-06-08,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si>прием ден. нал. через ус 60035903 date_cf4cc686402d 09:24:57 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-09,d877722ca4e40f98,8d9e0be733f77f1c,855.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №37 (285000 rur ) от 09/06/21. без ндс,0.9999980058502028,1
2021-06-09,8d9e0be733f77f1c,d877722ca4e40f98,285000.0,"<si>прием ден. нал. через ус 60035903 date_82a336c4ee77 07:24:25 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-10,d877722ca4e40f98,8d9e0be733f77f1c,16.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 10/06/21 №№: 174 (327360 rur ), 177 (500000 rur ). без ндс",0.9999980058502028,1
2021-06-10,d877722ca4e40f98,8d9e0be733f77f1c,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №176 (33000 rur ) от 10/06/21 без ндс",0.9999980058502028,1
2021-06-10,d877722ca4e40f98,8d9e0be733f77f1c,1050.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №38 (350000 rur ) от 10/06/21. без ндс,0.9999980058502028,1
2021-06-10,d877722ca4e40f98,1dee298b3b4c3881,33000.0,оплата по договору №011/21/а от date_b5af54dbd25c за аудиторские услуги по счету № 040 от 18.05.21 сумма 33000-00 без налога (ндс),0.9999980058502028,1
2021-06-10,d877722ca4e40f98,41face6c4b94dd88,327360.0,оплата по счету № 213 от 31.05.21г услуги физ.охраны за май 21г сумма 327360-00 без налога (ндс),0.9999980058502028,1
2021-06-10,d877722ca4e40f98,032f0b4d2498f263,500000.0,частичный возврат займа по договору №1 от date_1621fe873e05 сумма 500000-00 без налога (ндс),0.9999980058502028,1
2021-06-10,8d9e0be733f77f1c,d877722ca4e40f98,350000.0,"<si>прием ден. нал. через ус 60026438 date_2640da955a27 03:23:03 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-11,d877722ca4e40f98,8d9e0be733f77f1c,76.53,оплата комиссии за оказание услуг по зачислению денежных средств. за период с date_fff37672e388 по date_2640da955a27. договор от date_eb8c294d74c6 № 50356798. ндс не облагается.,0.9999980058502028,1
2021-06-11,d877722ca4e40f98,8d9e0be733f77f1c,450.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №39 (150000 rur ) от 10/06/21. без ндс,0.9999980058502028,1
2021-06-11,8d9e0be733f77f1c,d877722ca4e40f98,150000.0,"<si>прием ден. нал. через ус 60025289 date_2640da955a27 23:23:50 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-12,d877722ca4e40f98,8d9e0be733f77f1c,450.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №40 (150000 rur ) от 12/06/21. без ндс,0.9999980058502028,1
2021-06-08,d877722ca4e40f98,8d9e0be733f77f1c,600.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №36 (200000 rur ) от 08/06/21. без ндс,0.9999980058502028,1
2021-06-08,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №171 (15660 rur ) от 08/06/21. без ндс,0.9999980058502028,1
2021-05-31,d877722ca4e40f98,032f0b4d2498f263,72054.79,оплата процентов по договору процентного денежного займа №1 от 17.12.20г сумма 72054-79 без налога (ндс),0.9999980058502028,1
2021-06-07,8d9e0be733f77f1c,d877722ca4e40f98,150000.0,"<si>прием ден. нал. через ус 60036385 date_e137a3484f95 05:23:22 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-05-31,8d9e0be733f77f1c,d877722ca4e40f98,70000.0,"<si>прием ден. нал. через ус 60007270 date_fff37672e388 08:46:15 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-01,d877722ca4e40f98,8d9e0be733f77f1c,1800.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/05/2021' по '31/05/2021' за 31 дней. ндс не облагается,0.9999980058502028,1
2021-06-03,d877722ca4e40f98,8d9e0be733f77f1c,199.0,информирование об операциях поступления и/или списания по банковскому(им) счету(ам) в рублях рф за период с '01/05/2021' по '31/05/2021'.,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,8d9e0be733f77f1c,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №169 (4999.97 rur ) от 04/06/21 без ндс",0.9999980058502028,1
2021-06-04,d877722ca4e40f98,8d9e0be733f77f1c,43.42,"комиссия за перечисление средств со сч. юл на сч.фл (в т.ч. при закрытии счета), (оборот до 150 тыс. руб) по дог. рко №acc_ded93f97f389 от '02/12/2014'. за документы: документ(ы):; от 04/06/21 №№: 168 (578",0.9999980058502028,1
2021-06-04,d877722ca4e40f98,8d9e0be733f77f1c,300.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №34 (100000 rur ) от 04/06/21. без ндс,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,ca3891c167141f4d,670.16,взносы на обязательное страхование от несчастных случаев. регистрационный номер в фсс inn_f24b52802750,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,80799e1a6646b6dc,2308.4,взносы на обязательное социальное страхование,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,035fab081fc0922f,2894.68,заработная плата за вторую половину мая 21 г для зачисления на счет ермошкина михаила юрьевича сумма 2894-68 без налога (ндс),0.9999980058502028,1
2021-06-04,d877722ca4e40f98,917804652432403b,4999.97,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за май 2021г,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,80799e1a6646b6dc,5664.25,страховые взносы на обязательное медицинское страхование,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,6290b8d67943ece5,5789.37,заработная плата за вторую половину мая 21г для зачисления на счет таранова константина анатольевича сумма 5789-37 без налога (ндс),0.9999980058502028,1
2021-06-04,d877722ca4e40f98,80799e1a6646b6dc,13350.0,налог на доходы физических лиц за май 2021 года,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,80799e1a6646b6dc,20721.35,страховые взносы на выплату страховой части трудовой пенсии,0.9999980058502028,1
2021-06-04,d877722ca4e40f98,8d9e0be733f77f1c,38263.24,заработная плата по реестру №13 от date_bdbe87fa94b3 в соответствии с договором 50356798 от date_eb8c294d74c6,0.9999980058502028,1
2021-06-04,8d9e0be733f77f1c,d877722ca4e40f98,100000.0,"<si>прием ден. нал. через ус 60007270 date_bdbe87fa94b3 09:16:39 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-06-07,d877722ca4e40f98,8d9e0be733f77f1c,450.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №35 (150000 rur ) от 07/06/21. без ндс,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,80799e1a6646b6dc,1111.0,налог на доходы физических лиц за май 2021 года с отпукных,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,a982dff7a672f998,1000.0,оплата за услуги связи л/с inn_a388b319cfe4 сумма 1000-00 в т.ч. ндс (20%) 166-67,0.9999980058502028,1
2021-05-11,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №1120 то тревожной сигнализации за апрель 21г сумма 602-07 без налога (ндс),0.9999980058502028,1
2021-04-09,8d9e0be733f77f1c,d877722ca4e40f98,150000.0,"<si>прием ден. нал. через ус 60007270 date_bdd3230d7d16 08:52:27 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-04-14,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №125 (327360 rur ) от 14/04/21. без ндс,0.9999980058502028,1
2021-04-14,d877722ca4e40f98,8d9e0be733f77f1c,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №124 (5438.5 rur ) от 14/04/21 без ндс",0.9999980058502028,1
2021-04-14,d877722ca4e40f98,8d9e0be733f77f1c,1050.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №18 (350000 rur ) от 14/04/21. без ндс,0.9999980058502028,1
2021-04-14,d877722ca4e40f98,cf603eadad6f36c6,5438.5,оплата по с/ф юс001913 от 31.03.21 услуги по контролю за трансляцией сигналов,0.9999980058502028,1
2021-04-14,d877722ca4e40f98,41face6c4b94dd88,327360.0,оплата по счету № 140 от 31.03.21г услуги физ.охраны за март 21г сумма 327360-00 без налога (ндс),0.9999980058502028,1
2021-04-14,8d9e0be733f77f1c,d877722ca4e40f98,350000.0,"<si>прием ден. нал. через ус 60007270 date_c16445549c34 08:47:24 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №130 (155000 rur ) от 20/04/21. без ндс,0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,15.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №20 (5000 rur ) от 20/04/21. без ндс,0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,37.5,"комиссия за перечисление средств со сч. юл на сч.фл (в т.ч. при закрытии счета), (оборот до 150 тыс. руб) по дог. рко №acc_ded93f97f389 от '02/12/2014'. за документы: документ(ы):; от 20/04/21 №№: 128 (249",0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,74.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: документ(ы):; от 20/04/21 №№: 126 (160000 rur ), 127 (30",0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,465.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №21 (155000 rur ) от 20/04/21. без ндс,0.9999980058502028,1
2021-04-20,d877722ca4e40f98,8d9e0be733f77f1c,615.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №19 (205000 rur ) от 20/04/21. без ндс,0.9999980058502028,1
2021-04-20,d877722ca4e40f98,035fab081fc0922f,2499.98,заработная плата за первую половину апреля 21 г для зачисления на счет ермошкина михаила юрьевича сумма 2499-98 без налога (ндс),0.9999980058502028,1
