txn_id,date,inn,side,amount,purpose,iforest_score_debit,ts_score,score_max,score_wavg,score_rank,final_score
0bd2b72a77e6cb1004f0b709cde01a95a18ea31307f1e26b97e89acf325a9422,2020-12-01,659207c64fee1c66,debit,200000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 200000-00 без налога (ндс),0.9999999961264077,0.11194397205241913,0.9999999961264077,0.6447775864968122,0.7833333333333333,0.9999999961264077
0bd58b9917fbf4fe361867753f305edde347d07e6e48cc06be9dc0de796af2fd,2022-08-19,7ad54077510c09e4,debit,4000.0,выдача займа по договору №4-си/170621 от date_8b1fbb2a73df сумма 4000-00 без налога (ндс),0.9999999958490057,0.0,0.9999999958490057,0.5999999975094034,0.7604166666666667,0.9999999958490057
6a717fcfc5167589049d64862bd50911f1c698ba6465e40180ae6b727cf07bab,2019-10-31,89e588b9010869a4,debit,300000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-19/041019 от 04.10.19г сумма 300000-00 без налога (ндс),0.9999999950773394,0.0,0.9999999950773394,0.5999999970464036,0.765625,0.9999999950773394
d7166716e368d7eae309823a1ebd5a17b7b8a29b50518d66d988cd61e53dc60b,2024-07-05,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.9944622116680417,0.0,0.9944622116680417,0.596677327000825,0.7498848987108655,0.9944622116680417
a914c41a13ec94ad2efd292d7838e5e5e237989bc7b69679fa5c0601739eabc9,2019-01-15,ad57c94e5b8df8f6,debit,3400000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 3400000-00 без налога (ндс),0.9903638893675795,0.0,0.9903638893675795,0.5942183336205477,0.7173913043478262,0.9903638893675795
5f5e7366fb6d8503306078d70edcfab911d428bdce3b8ea49cf31afcb81f87af,2022-04-13,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60036386 date_b34221519813 09:16:14 вноситель аман в.в.(170091651) 14, займы займ от учеридителя хо сон дя",0.9875148038221848,0.0,0.9875148038221848,0.5925088822933109,0.7488888888888889,0.9875148038221848
6d8d80825f7870982430d6d74a261fdc16f37c8328bda3cf749ebdb96a8c20dd,2022-12-14,d877722ca4e40f98,debit,1500.0,перевод средств между счетами сумма 1500-00 без налога (ндс),0.9806382347150229,0.0,0.9806382347150229,0.5883829408290137,0.7496546961325967,0.9806382347150229
6f692936c4d37e911bb4758e9c67fadc3ac4d12a11619e4b45807e9a0742409a,2021-05-21,5ae9eeb0d29bc5c0,debit,2350000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 2350000-00 без налога (ндс),0.9777786204772774,0.0,0.9777786204772774,0.5866671722863664,0.7441860465116279,0.9777786204772774
a1fa1d9442c14d695a344eca40492d03df648d014fbb212c2ba6fceead7c85b6,2020-09-17,8d9e0be733f77f1c,debit,2500.0,"возврат комиссии по акции ""будущее за картой-2"" от date_6e14bdd53564.",0.9495045941300355,0.0,0.9495045941300355,0.5697027564780213,0.7466666666666667,0.9495045941300355
a4e1bd5fa7d5329e1e7a3b3c81151e7733fd551ffcf2b5ee730ff2611a3cce78,2020-12-09,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.9491884657661012,0.1670424758947802,0.9491884657661012,0.6363300698175728,0.8291666666666666,0.9491884657661012
80a4d06e0f684f18e242e0da2f8d46e3d6536669527ca709f1bfa19ab995e48d,2020-12-08,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.9491884657661012,0.22111702650645612,0.9491884657661012,0.6579598900622431,0.8541666666666666,0.9491884657661012
8d33a5dfc5ccfab1674e92509c2c2293bfe0fe119db9e9bda73b114380eebd0b,2022-07-07,8d9e0be733f77f1c,debit,10000.0,"<si>прием ден. нал. через ус 60197392 date_938759647e83 04:38:34 вноситель аман вадим владимирович(170091651) 14, займы взнос на расчетный счет",0.9466708837898669,0.0,0.9466708837898669,0.5680025302739201,0.7444444444444445,0.9466708837898669
448475263443ceda6729381075c2eebdc6a30498ac582022cfb3f27926773d2b,2020-11-12,9d8f54ae3b88911b,debit,1023000.0,оплата по договору беспроцентного займа №ти-21/051020 от 05.10.20г сумма 1023000-00 без налога (ндс),0.3100437480564043,0.33080171679161247,0.33080171679161247,0.31834693555048754,0.9375,0.9375
370dbae15a9c15817edb7746d77c4235b85dbeb8686b077522aacf8ba5798937,2023-01-09,d877722ca4e40f98,debit,960000.0,перевод средств между счетами сумма 960000-00 без налога (ндс),0.9374159492894512,0.0,0.9374159492894512,0.5624495695736706,0.7494244935543278,0.9374159492894512
66deb13553d22812b87a7bf046ec8c157a63d9e5c02b18a468312ac7296a5797,2021-01-19,5ae9eeb0d29bc5c0,debit,1250000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 1250000-00 без налога (ндс),0.932716924914629,0.0,0.932716924914629,0.5596301549487773,0.7325581395348837,0.932716924914629
f36d721896ed517badec215c4ee2368ba7df820c715b9123e522e2005e835768,2024-12-16,d877722ca4e40f98,debit,32000.0,перевод средств между счетами сумма 32000-00 без налога (ндс),0.9213230287853068,0.0,0.9213230287853068,0.552793817271184,0.7491942909760589,0.9213230287853068
f352885e0b382f7eea32b30fe76f98b96f912d8ca9d098d14629f87133d8b78c,2021-05-11,7ad54077510c09e4,debit,200000.0,оплата по договору займа №2-си/260121 сумма 200000-00 без налога (ндс),0.9184536489430041,0.0,0.9184536489430041,0.5510721893658024,0.7395833333333334,0.9184536489430041
bb089adaf98c26a48643d89652108267b24744f5ee87ff504813c0e62a7ce135,2024-12-03,d877722ca4e40f98,debit,1000.0,перевод средств между счетами сумма 1000-00 без налога (ндс),0.9148703646160139,0.0,0.9148703646160139,0.5489222187696083,0.74896408839779,0.9148703646160139
2e4423a6c2a1bcce78009d6ad9f48573b568b5d3aaaffa076bccad84fd317684,2024-02-16,d877722ca4e40f98,debit,150000.0,перевод средств между счетами сумма 150000-00 без налога (ндс),0.9102053491969108,0.0,0.9102053491969108,0.5461232095181464,0.7487338858195212,0.9102053491969108
7354082e9dab77be68f72ff9fd976ab0551997029355459b2218bc7e277f4880,2021-01-11,5ae9eeb0d29bc5c0,debit,200000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 200000-00 без налога (ндс),0.9028873121654291,0.0,0.9028873121654291,0.5417323872992574,0.7209302325581395,0.9028873121654291
450fd0099937de8a372e3c268db2484046e88707f76785e399c45568966627a7,2023-01-12,d877722ca4e40f98,debit,555000.0,перевод средств между счетами сумма 555000-00 без налога (ндс),0.9001845838208249,0.0,0.9001845838208249,0.5401107502924949,0.7485036832412524,0.9001845838208249
c86a7374d300a7221f87c35ad1680053fb10925ffff69062530306a49d3dcb72,2023-01-09,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.8976689334474676,0.0,0.8976689334474676,0.5386013600684805,0.7482734806629834,0.8976689334474676
bee78213ba5ad699964875b36f1359421a3eb10591ca0c835dc894971448b2ab,2019-07-10,6ef5667d7851dcbc,debit,2000000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 2000000-00 без налога (ндс),0.8915425529678204,0.0,0.8915425529678204,0.5349255317806922,0.7124999999999999,0.8915425529678204
a3ae40ed83928974a81d8404781505bdb639cfbefbeebbbdcbb3a385b6939b7f,2019-01-09,d877722ca4e40f98,debit,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.8885607809233347,0.0,0.8885607809233347,0.5331364685540008,0.7480432780847146,0.8885607809233347
b0c90e36952a4dd06e0a25f627e509c9d31ab7c7272897b3182c0638cb7a2338,2019-01-10,ad57c94e5b8df8f6,debit,1000000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1000000-00 без налога (ндс),0.8799796338307413,0.0,0.8799796338307413,0.5279877802984447,0.6956521739130435,0.8799796338307413
6b7af3c4bd400bb79f24599ef4ce76b70effb51e92eddcad192a140cd087c528,2025-01-17,d877722ca4e40f98,debit,2000.0,перевод средств между счетами сумма 2000-00 без налога (ндс),0.8677444319930282,0.0,0.8677444319930282,0.5206466591958169,0.7478130755064456,0.8677444319930282
35d2fb8d4afde2779816cbdfb5fe352ffab1bbde7e61b2f14319c1db58356255,2022-01-11,8d9e0be733f77f1c,debit,30000.0,"<si>прием ден. нал. через ус 60035907 date_9d342e8ef2d2 09:29:50 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.8667284950894817,0.0,0.8667284950894817,0.520037097053689,0.7422222222222222,0.8667284950894817
1e480fbbb5657e7fe8d33b67b9c3c8e7837365c9718b89f93c0c1592e8018c39,2019-01-15,d877722ca4e40f98,debit,3400000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 3400000-00 в т.ч. ндс (20%) 566666-67,0.8641820463892348,0.0,0.8641820463892348,0.5185092278335408,0.7475828729281768,0.8641820463892348
0d0fb5eb5f2eeed84e00eac7fa71c21b68446d1dd471a9758f0668a4be48d2a7,2023-12-15,d877722ca4e40f98,debit,4040000.0,перевод средств между счетами сумма 4040000-00 без налога (ндс),0.8536258155729233,0.0,0.8536258155729233,0.5121754893437539,0.7473526703499079,0.8536258155729233
85917fb2f9d436176b89ab965d277de5a0de96b401fd2de4a267ff1a8b3ea726,2019-05-28,6ef5667d7851dcbc,debit,1000000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 1000000-00 без налога (ндс),0.852605246813503,0.0,0.852605246813503,0.5115631480881018,0.6875,0.852605246813503
8dc59c8ef8d9b244b4e1d6d95f2d8fbdd32cef2eaa50fb4331c2cad5ee72826f,2024-07-05,d877722ca4e40f98,debit,1460.68,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '29/02/2024' по '31/03/2024' за 31 дней. ндс не облагается,0.848620418206506,0.0,0.848620418206506,0.5091722509239036,0.747122467771639,0.848620418206506
b0b237480b541e5d746b4aa1338c9217547fbef6bd6a1f49de17aaaceedae0e5,2019-01-14,d877722ca4e40f98,debit,6000000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 6000000-00 в т.ч. ндс (20%) 1000000-00,0.8461186829389352,0.0,0.8461186829389352,0.5076712097633611,0.7468922651933702,0.8461186829389352
14639c186012a7afb002171a2328ec48263c55b84c65bb22cad906b7cec8fe54,2024-02-02,d877722ca4e40f98,debit,157063.0,оплата по сч.№3 от date_d7573227b0d5 сумма 157063-00 в т.ч. ндс (20%) 26177-17,0.8449250295493976,0.0,0.8449250295493976,0.5069550177296386,0.7466620626151013,0.8449250295493976
55bf735c0907a1a41898c5c0e0cba0c19df457574b1b71ecb13c112b353ae940,2019-01-25,89e588b9010869a4,debit,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.8441801933242694,0.0,0.8441801933242694,0.5065081159945616,0.734375,0.8441801933242694
cbe108f2a0a96056b499eaeef6ee8ae6ac7e41417fdbb3b528e03cc7272dad47,2020-12-10,9d8f54ae3b88911b,debit,15000.0,оплата по договору беспроцентного займа №ти-21/051020 от 05.10.20г сумма 15000-00 без налога (ндс),0.2747354913859022,0.1823313534283674,0.2747354913859022,0.23777383620288828,0.84375,0.84375
d3b7fec16da72f4a4a36bb31a61beedaa62114fcf4d57d9304505641c29e78c9,2020-11-19,659207c64fee1c66,debit,200000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 200000-00 без налога (ндс),0.5864412276821783,0.4216199010598749,0.5864412276821783,0.520512697033257,0.8416666666666667,0.8416666666666667
dd32e1a2b4dbd8b7d953feadfffecbb3d82932b66fb3ee7a89e18b90c09aa878,2019-03-28,89e588b9010869a4,debit,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.8341231767722915,0.0,0.8341231767722915,0.5004739060633749,0.703125,0.8341231767722915
e39b126701f21067f274fb56a3068448875836603fc785815bcf65696f610a7d,2019-01-14,ad57c94e5b8df8f6,debit,1700000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1700000-00 без налога (ндс),0.8340748642310735,0.0,0.8340748642310735,0.500444918538644,0.6521739130434783,0.8340748642310735
c9dce093564c560801675d181a67826ffa8a8cef3c343e131bc71c326c5c9d47,2021-07-20,d877722ca4e40f98,debit,1214381.15,налог на имущество организаций за 1 квартал 2021 года,0.8279916221456131,0.0,0.8279916221456131,0.4967949732873678,0.746316758747698,0.8279916221456131
4c8b24af9d533e3ea44632ec36501967df5eaeb2509f542adad19ab50dfb0cc6,2021-07-20,d877722ca4e40f98,debit,1035949.85,налог на имущество организаций за 2 квартал 2021 года,0.8279916221456131,0.0,0.8279916221456131,0.4967949732873678,0.746316758747698,0.8279916221456131
50c7df95420193079ee1a5f8283bf1b1e681abada8f6911c3c693f089a5aa586,2022-12-14,d877722ca4e40f98,debit,1494.16,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/09/2022' по '30/09/2022' за 30 дней. ндс не облагается,0.8195055575757835,0.0,0.8195055575757835,0.49170333454547005,0.7459714548802947,0.8195055575757835
14fc708eaf9817efc2ac22f042362fddbd324f9027bd1ecc8335364b9ab59b7f,2024-02-02,d877722ca4e40f98,debit,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №40 (157063 rur ) от 02/02/24 без ндс",0.8161469836172003,0.0,0.8161469836172003,0.48968819017032017,0.7457412523020258,0.8161469836172003
d782d91313ad415cab54fe7f419d613ee5affd7cb8cf0442c943d668c924a59f,2019-01-11,d877722ca4e40f98,debit,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.814581918388096,0.0,0.814581918388096,0.4887491510328576,0.7455110497237569,0.814581918388096
4ba2d80a8dabfbb1724a1356d266131f737bfcf8b162a23d27010d4eb7f5b9b2,2019-03-15,ad57c94e5b8df8f6,debit,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.8145605204905477,0.0,0.8145605204905477,0.4887363122943286,0.6304347826086957,0.8145605204905477
38eaaa16f3d3763368c4a1b5ae1fdde57e8bbedab301931a6135540b25a7a6e0,2019-04-30,89e588b9010869a4,debit,10000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-16/220419 от 22.04.19 сумма 10000-00 без налога (ндс),0.8092787184099285,0.0,0.8092787184099285,0.48556723104595706,0.671875,0.8092787184099285
8c91fbec3cf8b84fdd9b69ed25b6c6f129e148aad18cfba0ba4b3c3fc203c4b1,2019-05-07,6ef5667d7851dcbc,debit,1600000.0,перевод денежных средств по договору № ли-1/220419 от 22.04.2019г. сумма 1600000-00 без налога (ндс),0.8090391825012679,0.0,0.8090391825012679,0.48542350950076074,0.6625,0.8090391825012679
953b5495852b1aef230b38b736143689ff1c01e0d19c7d09e75819a71e429bbf,2020-12-02,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.5763079885798135,0.22111702650645612,0.5763079885798135,0.43423160375047054,0.8083333333333333,0.8083333333333333
826be0159069935ff600b583a22f53f6a06e2d25d1561231285b1cb917358c02,2022-01-18,8d9e0be733f77f1c,debit,30000.0,"<si>прием ден. нал. через ус 11073627 date_282b7fa3dbf0 05:38:23 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.8076093799862856,0.0,0.8076093799862856,0.48456562799177133,0.74,0.8076093799862856
54759ca5442816fc8d9820bb7d3e757da1c1deba1b2ea6eb00227c3e3306f175,2020-12-04,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.5716271378224603,0.22111702650645612,0.5716271378224603,0.43142309329605866,0.8,0.8
d2f6aa1e289d9270f20f443fc43415e6221747173dea9c53f59ef31492909021,2020-12-21,659207c64fee1c66,debit,100000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 100000-00 без налога (ндс),0.799295220104872,0.127772213657608,0.799295220104872,0.5306860175259663,0.8,0.8
45b4ebd8ac0b6177d5478fda474e577375028a811b56f0081ec361daae1efdb8,2023-12-15,d877722ca4e40f98,debit,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №527 (4040000 rur ) от 15/12/23 без ндс",0.7992005003870642,0.0,0.7992005003870642,0.4795203002322385,0.745280847145488,0.7992005003870642
e71d0fff44b1fefcf79e8652c70a23bd6fbe5d55141213db2281b49be2552640,2021-07-20,d877722ca4e40f98,debit,40.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 20/07/21 №№: 243 (211065 rur ), 244 (359615 rur ), 245 (444126 rur ), 246 (283277",0.7983682843263356,0.0,0.7983682843263356,0.4790209705958013,0.7450506445672191,0.7983682843263356
e7ec23ff3a3a855fd848c55a9b59e93cd9e8c7c8ec667d403ff4541e3959a4b2,2023-08-29,d877722ca4e40f98,debit,18306.87,по решению о взыскании от date_624aff38e8cf № 1605 по ст.46 нк рф,0.7983634307281001,0.0,0.7983634307281001,0.4790180584368601,0.7448204419889504,0.7983634307281001
94ae79873ccd1853bd16bc5833ea232d9fbfddc97b4a26c5934d2c51950cf79f,2023-06-13,d877722ca4e40f98,debit,30000.0,перевод средств между счетами сумма 30000-00 без налога (ндс),0.7979672797919434,0.0,0.7979672797919434,0.478780367875166,0.7445902394106814,0.7979672797919434
7bf36aa184daba3be88f7b041ae5f2c1e16fcd204a8c104d01f5cc11663b8791,2020-07-09,8d9e0be733f77f1c,debit,120000.0,без процентный займ от учредителя,0.7895143764917973,0.0,0.7895143764917973,0.4737086258950784,0.7377777777777779,0.7895143764917973
a68a0f7172594acb85b9f7bfece1a2bf9e521fbcd77ed22a09b7c31000f29940,2023-01-01,d877722ca4e40f98,debit,5.84,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/12/2022' по '31/12/2022' за 31 дней. ндс не облагается,0.7866780137210232,0.0,0.7866780137210232,0.4720068082326139,0.7443600368324126,0.7866780137210232
a8c2c8235d471035e7565d89884b559b530ebfcb1d2a01f57221e4f813885c72,2021-07-20,d877722ca4e40f98,debit,4931506.0,оплата по счету №1 от date_aa315bd81f11 тех.надзор по договору №8 от 20.12.16г сумма 4931506-00 без налога (ндс),0.7814462014481213,0.0,0.7814462014481213,0.46886772086887274,0.7441298342541436,0.7814462014481213
354a5db36467d789d4e2936520f81879f35a5978006b9551b8f628a859b7a22e,2019-12-11,8d9e0be733f77f1c,debit,20000000.0,поступление займа от учредителя 20000000.00,0.7771084794891955,0.0,0.7771084794891955,0.46626508769351727,0.7355555555555555,0.7771084794891955
f0bbf082100a1b9654fd70d719aafc0133589a5119eea646effe1e372c6e95e6,2021-07-20,d877722ca4e40f98,debit,19413.0,земельный налог за 2 квартал 2021 года,0.7769078898264135,0.0,0.7769078898264135,0.46614473389584804,0.7438996316758748,0.7769078898264135
4d933ada71b51fd66c430955dafd8251223628e988c4d4ff42696acaa99d9fce,2020-09-15,8d9e0be733f77f1c,debit,300000.0,поступление займа,0.7759709979176002,0.0,0.7759709979176002,0.4655825987505601,0.7333333333333334,0.7759709979176002
223fab70464ec67cbf6b0c0e2f2eae572f96fbed323cf8c644d5d01c8612d167,2024-12-29,d877722ca4e40f98,debit,839.82,комиссия за ведение счета acc_ded93f97f389 по договору рко № acc_ded93f97f389 от date_049b12695e2a за период с date_fb93e5f4c158 по date_15a57fa574ae за 27 дней. ндс не облагается,0.7757667069589081,0.0,0.7757667069589081,0.4654600241753449,0.7436694290976059,0.7757667069589081
a0881c7f7cb3eac6fb16447665ee0663f66304756b9b580e7151aa1306b9821f,2021-07-13,d877722ca4e40f98,debit,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №240 (603621 rur ) от 13/07/21. без ндс,0.7743249066385142,0.0,0.7743249066385142,0.46459494398310847,0.743439226519337,0.7743249066385142
