txn_id,date,inn,side,amount,purpose,ts_score,ts_score_amount,ts_score_count
f0bbf082100a1b9654fd70d719aafc0133589a5119eea646effe1e372c6e95e6,2021-07-20,80799e1a6646b6dc,credit,19413.0,земельный налог за 2 квартал 2021 года,1.0,1.0,0.0
94c5cadd8c9325d371f9d719eb663d98e908a225c8f7bb05523e73cabc67dcea,2021-07-20,80799e1a6646b6dc,credit,46837.85,налог на имущество организаций за 1 квартал 2021 года,1.0,1.0,0.0
4c8b24af9d533e3ea44632ec36501967df5eaeb2509f542adad19ab50dfb0cc6,2021-07-20,80799e1a6646b6dc,credit,1035949.85,налог на имущество организаций за 2 квартал 2021 года,1.0,1.0,0.0
ab42797180044a0d861e4938ab70d277c6d88812e410adb55f1b02cd9ec9e733,2021-11-02,80799e1a6646b6dc,credit,58246.0,земельный налог за 3 квартал 2021 года,1.0,0.32015308581447444,1.0
b38942be5efe0b49e6891354574615a1822e90655a70bd5a53d194e1c492730f,2021-11-16,41face6c4b94dd88,credit,140000.0,оплата по счету № 416 от 31.10.21 услуги физ.охраны за октябрь 2021г частичная оплата сумма 140000-00 без налога (ндс),0.9999997648372181,0.9999997648372181,0.0
cbaed07135617e8ce34a8edd1e9de5a752ee42eb09fc679748ce22bcba0378d3,2024-02-16,eed8b1f54ed4366c,credit,143502.07,оплата по договору электроэнергия по дог.№112458 от 03.03.17 доплата за январь 24г сумма 143502-07 в т.ч. ндс (20%) 23917-01,0.9999997103954372,0.9999997103954372,0.0
b596ee57ba69179a1b1ea204bb7a38c604971141a990eb61cb95a1940a6ec34e,2021-10-22,035fab081fc0922f,credit,11828.69,расчет уволнение для зачисления на счет ермошкина михаила юрьевича сумма 11828-69 без налога (ндс),0.999948413989581,0.999948413989581,0.0
a862a5927790484c4e1258197e68bf43da93b71f1571615969295c8d15961e38,2021-10-22,6290b8d67943ece5,credit,16860.64,расчет уволнение 21г для зачисления на счет таранова константина анатольевича сумма 16860-64 без налога (ндс),0.999937656993737,0.999937656993737,0.0
e17f1d539bf672d5fc71dbdae48b423582b27ea1b146b192ef0f06c1f290f8cb,2021-11-11,eed8b1f54ed4366c,credit,38038.89,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс 70% за ноябрь 2021г по с/ч №54576-080-02 от 01.11.21г сумма 38038-89 в т.ч. ндс (20%) 6339-82,0.9988734854634617,0.9988734854634617,0.29110547640675966
5648bae85e3170617a6c1a8871f335ce343b19462a0c92a77f78f6ea6041f94c,2021-11-11,eed8b1f54ed4366c,credit,40755.96,оплата по договору электроэнергия по дог.№112458 от 03.03.17 доплата за октябрь 2021г по с/ф 54922-080-02 от 31.10.21 сумма 40755-96 в т.ч. ндс (20%) 6792-66,0.9988734854634617,0.9988734854634617,0.29110547640675966
16cb8904a12b3217e7bb178e7f00e834c20645a626e3caceb24af48a0a1cfff9,2021-11-26,41face6c4b94dd88,credit,187360.0,оплата по счету № 416 от 31.10.21 услуги физ.охраны за октябрь 2021г сумма 187360-00 без налога (ндс),0.9935691682237209,0.9935691682237209,0.0
36e31c6f79e963704fa08f59a5a80a99db995421d8a15e85f79b64f7d67fc5c5,2021-02-17,eed8b1f54ed4366c,credit,61362.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 доплата за январь 2021г по с/ф 1804-080-02 от 31.01.21г сумма 61362-00 в т.ч. ндс (20%) 10227-00,0.9805256741566056,0.9805256741566056,0.0
636ea328577388e6c3dff8f8de5fb066113143d7d6b0ac7b9608af70983fb16a,2020-07-03,80799e1a6646b6dc,credit,14826.34,страховые взносы на выплату страховой части трудовой пенсии,0.9547064932027655,0.9547064932027655,0.0
c26d5f51879fb45f8fbac1fb6be814d0c2d1bba2ddc29ad8e53a4b13bf9c2d3b,2020-07-03,80799e1a6646b6dc,credit,3909.87,страховые взносы на обязательное медицинское страхование,0.9547064932027655,0.9547064932027655,0.0
a9b897480e02e2d8100aeba30b378567d87ddffa2b78f599bcc96fdaa90dd08f,2020-07-03,80799e1a6646b6dc,credit,1721.97,взносы на обязательное социальное страхование,0.9547064932027655,0.9547064932027655,0.0
c3968e85b5cb4a4440ca10708558379541b69ca491efd2c23fe6e6bd7c6cbe90,2020-07-03,80799e1a6646b6dc,credit,10012.0,налог на доходы физических лиц за июнь 2020 года,0.9547064932027655,0.9547064932027655,0.0
6e28da7d42904764afd74c937e28dcafca3083bf4eadf3d4019bd575a9a6fec4,2021-09-20,6290b8d67943ece5,credit,1363.36,заработная плата за первую половину сентября 21г для зачисления на счет таранова константина анатольевича сумма 1363-36 без налога (ндс),0.9463070596012011,0.9463070596012011,0.0
ae818885df2c9dca2519ce86b83c8ef8af0fe440b8e10f16782efdcc0e88f06c,2020-06-05,80799e1a6646b6dc,credit,11728.17,страховые взносы на выплату страховой части трудовой пенсии,0.915936792271086,0.915936792271086,0.0
3a56e049924b30263b798003011141dafeb476d2131eb27ae8775c26603844a1,2020-06-05,80799e1a6646b6dc,credit,3418.66,страховые взносы на обязательное медицинское страхование,0.915936792271086,0.915936792271086,0.0
836bd7ca1632cceb067130c054f10a843d624331e3631417d5fc3f11141dc28b,2020-06-05,80799e1a6646b6dc,credit,8781.0,налог на доходы физических лиц за май 2020 года,0.915936792271086,0.915936792271086,0.0
1442d7fe5799c9f6e39045a3f21d087ffbcf852ceae09d80ce2c96953ca97da6,2020-06-05,80799e1a6646b6dc,credit,1201.97,взносы на обязательное социальное страхование,0.915936792271086,0.915936792271086,0.0
7d836364c6be90c99a816a9f5ed49a8a951961fe0dcaff51e34a021fabe74e54,2020-12-04,80799e1a6646b6dc,credit,17355.0,страховые взносы на выплату страховой части трудовой пенсии,0.9086879568387582,0.9086879568387582,0.0
0595af1f19eb186c95bea4bedb3bc5aca7e03302a8fb24fcd0b07dc27db31665,2020-12-04,80799e1a6646b6dc,credit,2055.3,взносы на обязательное социальное страхование,0.9086879568387582,0.9086879568387582,0.0
deda9d12da36e67425bcfbf862c07f0164ed9d0fc07db526db1546054d321c2c,2020-12-04,80799e1a6646b6dc,credit,4496.07,страховые взносы на обязательное медицинское страхование,0.9086879568387582,0.9086879568387582,0.0
bd8420a4929b826efd9121ac0ced10bf0d7879c7fbd5f5b29ed85cc5f5c02c43,2020-12-04,80799e1a6646b6dc,credit,11506.0,налог на доходы физических лиц за ноябрь 2020 года,0.9086879568387582,0.9086879568387582,0.0
fc7b803fe8ad8772b6eee5c85123794098d376ed27c3c13034f6a4772eca126f,2020-12-30,80799e1a6646b6dc,credit,11505.0,налог на доходы физических лиц за декабрь 2020 года,0.8941031733055935,0.8941031733055935,0.0
0f3dddf2eccdfb151dcbf61f37d38b68408111cff72f9ccc07112e282ebed786,2020-12-30,80799e1a6646b6dc,credit,2055.27,взносы на обязательное социальное страхование,0.8941031733055935,0.8941031733055935,0.0
bae5c3ac302aa83a8b632e400083dc0c6fe5d3e6d1403f0d024f2719db9dccec,2020-12-30,80799e1a6646b6dc,credit,17355.0,страховые взносы на выплату страховой части трудовой пенсии,0.8941031733055935,0.8941031733055935,0.0
ce4499c2c7ae1776318de26b198e1303c77bcd86827b8636c329762826bfae5e,2020-12-30,80799e1a6646b6dc,credit,4496.06,страховые взносы на обязательное медицинское страхование,0.8941031733055935,0.8941031733055935,0.0
dee8a08830d14608feeae0867ac7bfb9de4dc72efdff412e1e510e10becab3fc,2020-09-04,80799e1a6646b6dc,credit,3740.32,страховые взносы на обязательное медицинское страхование,0.883783558710157,0.883783558710157,0.0
fadf4e5c28124ff15748109170ab7d00b66562dbac674f51f7a3f444e14d29f4,2020-09-04,80799e1a6646b6dc,credit,14089.24,страховые взносы на выплату страховой части трудовой пенсии,0.883783558710157,0.883783558710157,0.0
9e2daaf9c3a590861ca8c5245957c699c6983c179ab02662bac7016b2204c68e,2020-09-04,80799e1a6646b6dc,credit,6888.0,налог на доходы физических лиц за август 2020 года,0.883783558710157,0.883783558710157,0.0
6442fc1dd62e201c49b39066069115f070be78bffed47d1cc6ecad3429d291b1,2020-09-04,80799e1a6646b6dc,credit,1624.16,взносы на обязательное социальное страхование,0.883783558710157,0.883783558710157,0.0
1b52972bc6e4591b7e47c0cae503aca3514ce8dd17653852d635674065a9d8b9,2021-10-05,6290b8d67943ece5,credit,1817.79,заработная плата за вторую половину сентября 21г для зачисления на счет таранова константина анатольевича сумма 1817-79 без налога (ндс),0.8835911417324709,0.8835911417324709,0.0
fe6f1556a9277de7214099b8bc59d267d46b078e183401c2415df02c1b22e944,2021-02-05,80799e1a6646b6dc,credit,4498.04,страховые взносы на обязательное медицинское страхование,0.8821828315434561,0.8821828315434561,0.0
90cc6b6927a539b03e6ee03e94258aeffa060eba8f9ac2acd8a26e03452fdd85,2021-02-05,80799e1a6646b6dc,credit,11504.0,налог на доходы физических лиц за январь 2021 года,0.8821828315434561,0.8821828315434561,0.0
1b062cbf21a55d8f37c3bf02021de388ba8cafa2289f0fbe64a55e46f1a426de,2021-02-05,80799e1a6646b6dc,credit,2112.87,взносы на обязательное социальное страхование,0.8821828315434561,0.8821828315434561,0.0
4298d722d8b27295b73cfd47ea43b5e0d37d1e92718a7e670be2bcbcc0df4809,2021-02-05,80799e1a6646b6dc,credit,17593.3,страховые взносы на выплату страховой части трудовой пенсии,0.8821828315434561,0.8821828315434561,0.0
3ca2713a0d37abca6f6109ecb62f33ed8426352335352077bf6bfeff32ba92b4,2020-11-05,80799e1a6646b6dc,credit,8653.0,налог на доходы физических лиц за октябрь 2020 года,0.8066746324257782,0.8066746324257782,0.0
3c8f61155b578e18a5e1c06bb95a89e72218b4d771998e609a6a46d0f49912bd,2020-11-05,80799e1a6646b6dc,credit,1733.81,взносы на обязательное социальное страхование,0.8066746324257782,0.8066746324257782,0.0
22156fb827365915f0214fbf9581d47d6a4edfd478f9a7ec9194aa2d6c47369b,2020-11-05,80799e1a6646b6dc,credit,13830.48,страховые взносы на выплату страховой части трудовой пенсии,0.8066746324257782,0.8066746324257782,0.0
b2f03d0de44a783cecf230ecb48d1dcb64e534d68f72eb27033cfd529c27bf7f,2020-11-05,80799e1a6646b6dc,credit,3387.83,страховые взносы на обязательное медицинское страхование,0.8066746324257782,0.8066746324257782,0.0
ba566c0898eb17f0578bc4499694d22dac20b20895adcea175899aa3b1096466,2020-10-05,80799e1a6646b6dc,credit,1364.13,взносы на обязательное социальное страхование за сентябрь 20г,0.8013230128090042,0.8013230128090042,0.0
952c361bb1ec7feea4a55cdb91262fcf3e4db9e9a4bb0b48cdd3255d48485022,2020-10-05,80799e1a6646b6dc,credit,3197.45,страховые взносы на обязательное медицинское страхование за сентябрь,0.8013230128090042,0.8013230128090042,0.0
0b6421c0332ba481f9c4593d7215bbe03343dedb190c5c4dd9600d57ec54bb0d,2020-10-05,80799e1a6646b6dc,credit,8191.0,налог на доходы физических лиц за сентябрь 2020 года,0.8013230128090042,0.8013230128090042,0.0
465d0f68048d0bc256bda6e5f56e035da57368e449af4481b5fd17e3800f731e,2020-10-05,80799e1a6646b6dc,credit,11945.51,страховые взносы на выплату страховой части трудовой пенсии за сентябрь,0.8013230128090042,0.8013230128090042,0.0
b9a2a26b25e4fdd0a7e3e998964bc9ec86a288c94911c40406f30546fc67fe7b,2021-04-09,eed8b1f54ed4366c,credit,12843.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 доплата за март 2021г по с/ф 14037-080-02 от 31.03.21г сумма 12843-00 в т.ч. ндс (20%) 2140-50,0.7611976983270086,0.7611976983270086,0.2211170263622253
25c6d22980d229c8cbf6e19c07111c01ec64ded8d1e5e0595c6af5e760efb5f6,2021-04-09,eed8b1f54ed4366c,credit,31500.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс 70% за апрель 2021г по с/ф 14037-080-02 от 31.03.21г сумма 31500-00 в т.ч. ндс (20%) 5250-00,0.7611976983270086,0.7611976983270086,0.2211170263622253
147f03249815ae6d75aacecdcaf6e5e677e688d490ba501d1fb6f7c11ccff91b,2021-03-05,80799e1a6646b6dc,credit,17593.33,страховые взносы на выплату страховой части трудовой пенсии,0.737159647940332,0.737159647940332,0.0
49e14fab0edd310ca25764dbb9fc936c1cfe2e9da31bc8c949f54e4452322b76,2021-03-05,80799e1a6646b6dc,credit,4498.04,страховые взносы на обязательное медицинское страхование,0.737159647940332,0.737159647940332,0.0
aab57850a8d774f8522d3d1ba742632a1a11905f885b1cd961a3496fb2ef2370,2021-03-05,80799e1a6646b6dc,credit,2112.9,взносы на обязательное социальное страхование,0.737159647940332,0.737159647940332,0.0
46e36386706c1e0697b565415888e3df927397fc3496f971ae92b4f9f2974c02,2021-03-05,80799e1a6646b6dc,credit,11506.0,налог на доходы физических лиц за февраль 2021 года,0.737159647940332,0.737159647940332,0.0
5565ba1e4b2bd8a3da12b464b911f4c92b027f0df71d48ee9f3c3fc70a5a4a7f,2021-04-05,80799e1a6646b6dc,credit,21636.2,страховые взносы на выплату страховой части трудовой пенсии,0.7162839348107993,0.7162839348107993,0.0
142209c0ed37b9831028a4196614c1efa9cccb931774167bd63d805c390d4bed,2021-04-05,80799e1a6646b6dc,credit,2483.81,взносы на обязательное социальное страхование,0.7162839348107993,0.7162839348107993,0.0
7df1efdecdd2a088ac7fd47506f62c727a31110546d554a058eed65d758e9936,2021-04-05,80799e1a6646b6dc,credit,5764.79,страховые взносы на обязательное медицинское страхование,0.7162839348107993,0.7162839348107993,0.0
c1f54f9a444128ae25af06dd1b2794049a9df02108d9c70e92c41e8285c9a1c4,2021-04-05,80799e1a6646b6dc,credit,14767.0,налог на доходы физических лиц за март 2021 года,0.7162839348107993,0.7162839348107993,0.0
093e143e7c1d53efb1bfa1f9fc745d3531ee79f929c946d28375ede79c9bd741,2020-04-30,80799e1a6646b6dc,credit,1875.83,страховые взносы на обязательное медицинское страхование за март 20г,0.6949900288787183,0.6949900288787183,0.0
881e25abb69ea366ed21ed00725bf14d4a0afa79bf10956b84813c8ca02b6910,2020-04-30,80799e1a6646b6dc,credit,1066.66,взносы на обязательное социальное страхование за март 20г,0.6949900288787183,0.6949900288787183,0.0
2c272a53794feee82117cc68603a78116810630ca2415f88a04c4b0bf5c09a32,2020-04-30,80799e1a6646b6dc,credit,8091.82,страховые взносы на выплату страховой части трудовой пенсии за март 20г,0.6949900288787183,0.6949900288787183,0.0
7122759a4c777ff02d09be21ae9a082c96db46ec9e2d0ddf8f611fee69dc870f,2020-04-30,80799e1a6646b6dc,credit,4782.0,налог на доходы физических лиц за март 2020 года,0.6949900288787183,0.6949900288787183,0.0
5da9bb604110d2c5aba8c1bba3c1eb88381e1b962539e3d1c644ef0545d8913b,2022-01-11,eed8b1f54ed4366c,credit,30189.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс за январь 2022г по с/ф 63187-080-02 от 31.12.21г сумма 30189-00 в т.ч. ндс (20%) 5031-50,0.6876773026397803,0.6876773026397803,0.0
1345a6c19af575a496d5463c3c3fb47c72074ff4c7fd89546fbd9517d0b80028,2021-05-05,80799e1a6646b6dc,credit,15105.0,налог на доходы физических лиц за апрель 2021 года,0.6802815988312279,0.6802815988312279,0.0
87279f6699e85a4a75e9e6a64b8050a2fffe78caf193e5e3b8b6bf44fd621c96,2021-05-05,80799e1a6646b6dc,credit,2286.9,взносы на обязательное социальное страхование,0.6802815988312279,0.6802815988312279,0.0
50f288a88c93435c7111320de063eb3e7541a34bf8ed5bb934f55575ac4214d7,2021-05-05,80799e1a6646b6dc,credit,21082.46,страховые взносы на выплату страховой части трудовой пенсии,0.6802815988312279,0.6802815988312279,0.0
45533fd19581866edb8b508a7aa74e5c0f29fd07e123444af1fa75960936f442,2021-05-05,80799e1a6646b6dc,credit,5888.6,страховые взносы на обязательное медицинское страхование,0.6802815988312279,0.6802815988312279,0.0
29e6e45894635ec45e3a176410cfe93aa7a0c0389f331d50279086a555c9935d,2020-09-04,ca3891c167141f4d,credit,442.12,взносы на обязательное страхование от несчастных случаев. регистрационный номер в фсс inn_f24b52802750,0.6774785798086743,0.6774785798086743,0.0
974ac6bf833cc5e5c47e14fd80581818d362341f9cfa69f8046fbcf4b3c8cda7,2020-11-11,eed8b1f54ed4366c,credit,28602.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по с/ф 37612-080-02 от 31.10.20 доплата за октябрь 20г 2020г сумма 28602-00 в т.ч. ндс (20%) 4767-00,0.6737145386055229,0.6737145386055229,0.0
8cb8601a44ec5a9d19829b2284e4dd24fad8ee720f01141e43d28fb143dd4f06,2020-11-11,eed8b1f54ed4366c,credit,13608.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17аванс 30% за ноябрь 2020г по с/ф 37612-080-02 от 31.10.20г сумма 13608-00 в т.ч. ндс (20%) 2268-00,0.6737145386055229,0.6737145386055229,0.0
d26fa7f577226e08e092bd187872e9d4a6db273f85d69a98fce64fe3ba27341c,2021-07-07,80799e1a6646b6dc,credit,2483.85,взносы на обязательное социальное страхование,0.6449190346852436,0.6449190346852436,0.0
