date,debit_inn,credit_inn,amount,purpose,txn_risk_score,graph_node_score,history_risk_debit,history_risk_credit,history_risk_combined,overall_risk,overall_risk_level
2019-09-05,d877722ca4e40f98,80799e1a6646b6dc,1303.77,взносы на обязательное социальное страхование за авгучст 2019г,0.28398670903489986,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.29081253947441443,green
2021-04-01,d877722ca4e40f98,8d9e0be733f77f1c,3000.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №13 (1000000 rur ) от 01/04/21. без ндс,0.4617789806911203,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.3997643720156015,yellow
2020-10-07,d877722ca4e40f98,8d9e0be733f77f1c,199.0,информирование об операциях поступления и/или списания по банковскому(им) счету(ам) в рублях рф за период с '01/09/2020' по '30/09/2020'.,0.5170048619513457,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.43360701832948606,yellow
2021-07-09,8d9e0be733f77f1c,d877722ca4e40f98,71900696.0,"частичный возврат суммы покрытия по аккредитиву № 8824s2107000h от 07,07,2021 в связи с изменением суммы аккредитива на основании заявления № 5 от 09,07,2021",0.7660333336676304,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.6252316775344382,yellow
2020-03-05,d877722ca4e40f98,225acb9ed4f34af6,8421.15,заработная плата за вторую половину февраля для зачисления на счет амана вадима владимировича сумма 8421-15 без налога (ндс),0.47539211757805455,0.20367633893077536,0.48008165384209694,0.4929562286676945,0.4929562286676945,0.4098728969921054,yellow
2021-11-22,d877722ca4e40f98,8d9e0be733f77f1c,28.24,оплата комиссии за оказание услуг по зачислению денежных средств. за период с date_6b813b1495e0 по date_8a414b88ee94. договор от date_eb8c294d74c6 № 50356798. ндс не облагается.,0.46655109770721626,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.40268874487591333,yellow
2021-12-22,d877722ca4e40f98,4568a94b7a61a595,4999.0,оплата по счету №а-00528467 от 22.12.21г маршрутизатор сумма 4999-00 в т.ч. ндс (20%) 833-17,0.23500452910133207,0.20367633893077536,0.48008165384209694,0.47407996213107295,0.48008165384209694,0.2607960589158926,green
2019-08-08,8d9e0be733f77f1c,d877722ca4e40f98,100000.0,"<si>прием ден. нал. через ус 60007270 date_2bcb64a1e8fb 08:51:10 вноситель парамошкин в.с.(170001736) 14, займы ...",0.7420001642988177,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.6098580787159755,yellow
2020-06-01,d877722ca4e40f98,6931e23e98703aa9,200000.0,"оплата по счету № 2 от date_077dae7adc7e установка ворот,монтаж витражей и наружных дверей. по договору №3-тор от 19.05.17г сумма 200000-00 в т.ч. ндс (20%) 33333-33",0.6936357438710461,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.5506636949250638,yellow
2019-12-26,d877722ca4e40f98,0b84385c8f9b55ba,924389.31,возврат займа и процентов по договору 1 от date_f721e02fe3f6 сумма 924389-31 без налога (ндс),0.7203120786200221,0.20367633893077536,0.48008165384209694,0.4971245015100065,0.4971245015100065,0.5605327225871622,yellow
2020-10-06,d877722ca4e40f98,8d9e0be733f77f1c,1750.0,комиссия за прием наличных денежных средств на счет по объявлению на взнос наличными свыше 100 тыс. руб. 0.35 % согласно договора рко № acc_ded93f97f389 от '02/12/2014'. документ №'429859' от '06/10/2020'.,0.6118514327230662,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.4917293855143074,yellow
2021-08-05,d877722ca4e40f98,ca3891c167141f4d,667.58,взносы на обязательное страхование от несчастных случаев. регистрационный номер в фсс inn_f24b52802750,0.35037211409500424,0.20367633893077536,0.48008165384209694,0.40669944328664653,0.48008165384209694,0.331493787696906,yellow
2020-02-05,d877722ca4e40f98,80799e1a6646b6dc,303.45,страховые взносы на обязательное медицинское страхование за январь 20г,0.34854744484178024,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.3303756229022927,yellow
2019-09-04,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.6996108369097371,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.554325256420989,yellow
2021-09-10,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №309 (5693 rur ) от 10/09/21. без ндс,0.2271515021584827,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.2559836918290197,green
2019-08-07,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si>прием ден. нал. через ус 60007270 date_fe5d8ea5032e 09:12:27 вноситель парамошкин в.с.(170001736) 14, займы ...",0.8593928906780529,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.6849521560665022,yellow
2021-06-04,d877722ca4e40f98,80799e1a6646b6dc,20721.35,страховые взносы на выплату страховой части трудовой пенсии,0.3252875372569561,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.316121856231234,yellow
2021-02-24,d877722ca4e40f98,f009f83433030011,1000000.0,оплата по счету № 124 от date_bea952738e70 частичная оплата за постанцию трансформаторная сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.7487559942514508,0.20367633893077536,0.48008165384209694,0.5223944184694116,0.5223944184694116,0.5814301996977922,yellow
2022-03-16,d877722ca4e40f98,1b21a7645f64d170,805.62,взносы на обязательное социальное страхование,0.41801166720469957,0.9996595978736877,0.48008165384209694,0.49425501212875106,0.49425501212875106,0.57388392440282,yellow
2021-03-01,d877722ca4e40f98,8d9e0be733f77f1c,1800.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/02/2021' по '28/02/2021' за 28 дней. ндс не облагается,0.4276634189723486,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.37885821601226716,yellow
2019-04-05,d877722ca4e40f98,80799e1a6646b6dc,1793.0,налог на доходы физических лиц за март 2019 года,0.3313546287844621,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.3198397947780514,yellow
2021-07-08,8d9e0be733f77f1c,d877722ca4e40f98,68060174.0,выдача кредита по договору n600210017 от 24 июня 2021 г. согласно распоряжения кредитного отдела n 46070607 от date_cddc49f67133. ндс нет.,0.7846901997121574,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.6371661489883181,yellow
2019-10-10,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 20 от date_aa5e303a04cd аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.4488886273872254,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.4006816591386917,yellow
2020-12-04,d877722ca4e40f98,80799e1a6646b6dc,2055.3,взносы на обязательное социальное страхование,0.3190800287949559,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.3123178696116267,yellow
2020-06-16,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.7326005296627562,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.5745414753090746,yellow
2021-10-27,d877722ca4e40f98,8d9e0be733f77f1c,3000.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №52 (1000000 rur ) от 27/10/21. без ндс,0.36012626375609835,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.3374711705750106,yellow
2019-12-26,d877722ca4e40f98,0b84385c8f9b55ba,270579.06,возврат займа и процентов по договору 2 от date_2337ec24e82c сумма 270579-06 без налога (ндс),0.6129083182467159,0.20367633893077536,0.48008165384209694,0.4971245015100065,0.4971245015100065,0.4947152581637764,yellow
2019-08-15,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.6859908129545509,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.545978849935775,yellow
2019-03-05,d877722ca4e40f98,80799e1a6646b6dc,399.99,взносы на обязательное социальное страхование за февраль 2019г,0.3484789183551483,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.3303336295905103,yellow
2019-09-20,1c3f31b0b8c13d69,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № пи-2/281218 от 28.12.2018г. сумма 1000000-00 без налога (ндс),0.5983891527190415,0.20367633893077536,0.5005746079196398,0.7641079136265316,0.7641079136265316,0.5179926221022456,yellow
2022-08-19,cb32b2a9fe28f462,d877722ca4e40f98,53000.0,оплата по договору займа n1 от 28.03.22г ндс не облагается,0.7894548448293364,0.9996595978736877,0.5499828092686956,0.7641079136265316,0.7641079136265316,0.8392098240132894,red
2021-10-03,d877722ca4e40f98,8d9e0be733f77f1c,199.0,информирование об операциях поступления и/или списания по банковскому(им) счету(ам) в рублях рф за период с '01/09/2021' по '30/09/2021'.,0.6058347731525278,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.4880423518773552,yellow
2021-02-24,8d9e0be733f77f1c,d877722ca4e40f98,800000.0,"<si>прием ден. нал. через ус 60000636 date_6dec017f4349 03:05:52 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.5275014946509811,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.47264702495712135,yellow
2019-03-29,d877722ca4e40f98,8d9e0be733f77f1c,1600.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/03/2019' по '31/03/2019'. ндс не облагается,0.6198923208040131,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.496656874676332,yellow
2020-08-05,d877722ca4e40f98,80799e1a6646b6dc,15171.89,страховые взносы на выплату страховой части трудовой пенсии,0.3240857228601915,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.31538537944468914,yellow
2021-09-14,d877722ca4e40f98,eed8b1f54ed4366c,7591.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 аванс 40% за сентябрь 2021г по с/ф 37921-080-02 сумма 7591-00 в т.ч. ндс (20%) 1265-17,0.4520736221512456,0.20367633893077536,0.48008165384209694,0.49316970856652115,0.49316970856652115,0.39561251601885117,yellow
2021-07-12,8d9e0be733f77f1c,d877722ca4e40f98,25473.0,выдача кредита по договору n600210017 от 24 июня 2021 г. согласно распоряжения кредитного отдела n 46185106 от date_246c0b17af4d. ндс нет.,0.6399769143165405,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.5445955870606458,yellow
2022-08-04,d877722ca4e40f98,8d9e0be733f77f1c,50.0,ндс 20% за предоставление 'справка об отсутствии ссудной задолженности' по e-invoicing в 1 экз. по запросу №'9' от 'date_2e208ee01a31' согласно дог. рко №acc_ded93f97f389 от '02/12/2014',0.31362190868733986,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.3089731112460633,green
2022-08-08,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №100 (316800 rur ) от 08/08/22. без ндс,0.2459181571300516,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.2674839748884216,green
2020-03-19,d877722ca4e40f98,0c22384d93788af3,390247.55,арендная плата за землю по договору №13866 от 26.02.18 за 1квартал 2020 г.,0.9005597283248333,0.20367633893077536,0.48008165384209694,0.5430934787808055,0.5430934787808055,0.6772959761893245,yellow
2020-08-25,8d9e0be733f77f1c,d877722ca4e40f98,50000.0,"<si>прием ден. нал. через ус 60000636 date_62f7c8a6f4c2 00:22:45 вноситель аман в.в.(170091651) 14, займы займ от учеридителя",0.39625200064601185,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.38868901529997435,yellow
2019-06-05,d877722ca4e40f98,80799e1a6646b6dc,703.44,страховые взносы на обязательное медицинское страхование за май 2019г,0.347912891362707,0.20367633893077536,0.48008165384209694,0.3423104845347409,0.48008165384209694,0.3299867659303536,yellow
2022-08-04,d877722ca4e40f98,8d9e0be733f77f1c,47914.07,заработная плата по реестру №10 от date_2e208ee01a31 в соответствии с договором 50356798 от date_eb8c294d74c6,0.553674321903054,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.4560782136340797,yellow
2021-06-15,d877722ca4e40f98,032f0b4d2498f263,500000.0,частичный возврат займа по договору №1 от date_1621fe873e05 сумма 500000-00 без налога (ндс),1.0,0.20367633893077536,0.48008165384209694,0.5689942720805228,0.5689942720805228,0.7417868648267117,red
2020-07-29,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.7343017078576066,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.5755839642771353,yellow
2020-05-22,d877722ca4e40f98,8d9e0be733f77f1c,4200.0,комиссия за прием наличных денежных средств на счет по объявлению на взнос наличными свыше 100 тыс. руб. 0.35 % согласно договора рко № acc_ded93f97f389 от '02/12/2014'. документ №'583989' от '22/05/2020'.,0.6471425769464514,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.5133559432931962,yellow
2020-11-02,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.6892650694398986,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.5479853277256436,yellow
2021-06-15,8d9e0be733f77f1c,d877722ca4e40f98,790000.0,"<si>прием ден. нал. через ус 60036386 date_7eea5fc42c83 05:15:10 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.5957612393633418,0.20367633893077536,0.5513321584020305,0.7641079136265316,0.7641079136265316,0.5163115918128061,yellow
2019-03-18,ad57c94e5b8df8f6,d877722ca4e40f98,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.8796263110775193,0.20367633893077536,0.6027186738878463,0.7641079136265316,0.7641079136265316,0.6978951218140973,yellow
2019-07-01,6ef5667d7851dcbc,d877722ca4e40f98,1200000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 1200000-00 без налога (ндс),0.8752574721565889,0.20367633893077536,0.6026644028259118,0.7641079136265316,0.7641079136265316,0.6951004518376926,yellow
2020-07-14,659207c64fee1c66,d877722ca4e40f98,500000.0,перевод денежных средств по договору № ки-1/110620 от 11.06.2020г. сумма 500000-00 без налога (ндс),0.6924143566633039,0.20367633893077536,0.6236098760350244,0.7641079136265316,0.7641079136265316,0.5781389033554801,yellow
2021-12-31,d877722ca4e40f98,8d9e0be733f77f1c,1800.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/12/2021' по '31/12/2021' за 31 дней. ндс не облагается,0.557440854885956,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.45838636047865955,yellow
2022-08-11,d877722ca4e40f98,8d9e0be733f77f1c,95.83,оплата комиссии за оказание услуг по зачислению денежных средств. за период с date_599c8114862f по date_a70647d4d460. договор от date_eb8c294d74c6 № 50356798. ндс не облагается.,0.47132994794039124,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.40561724387923925,yellow
2021-08-25,d877722ca4e40f98,480b91025f5be8d0,4648.8,оплата по счету № 5 от date_62601fb1b655 арендная плата за январь 2020года сумма 4648-80 без налога (ндс),0.41838290215010915,0.20367633893077536,0.48008165384209694,0.46263614412315035,0.48008165384209694,0.37317107727843385,yellow
2020-06-15,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.7391940170676616,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.57858199140637,yellow
2020-11-10,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.7581157307921325,0.20367633893077536,0.48008165384209694,0.5443441301312014,0.5443441301312014,0.5901772951048742,yellow
2021-02-05,d877722ca4e40f98,8d9e0be733f77f1c,29999.95,заработная плата по реестру №2 от date_5dc1355cd39b в соответствии с договором 50356798 от date_eb8c294d74c6,0.5261468625593966,0.20367633893077536,0.48008165384209694,0.35997857540281814,0.48008165384209694,0.43920927375972063,yellow
